epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
110,260.941,0.45912,0.32489,0.84557,0.89736,0.69696,0.81132,0.52306,1.11142,0.65796,1.24545,0.000242197,0.000242197,0.000242197
111,263.124,0.46903,0.31368,0.8637,0.89586,0.66405,0.77222,0.51786,1.08287,0.6359,1.25422,0.000239593,0.000239593,0.000239593
112,265.325,0.50042,0.33284,0.86957,0.89855,0.70424,0.78386,0.50392,1.06949,0.62686,1.23327,0.000236989,0.000236989,0.000236989
113,267.521,0.49526,0.32922,0.82652,0.85578,0.70587,0.76937,0.50628,1.05282,0.65122,1.19165,0.000234386,0.000234386,0.000234386
114,269.859,0.45416,0.33183,0.86084,0.6711,0.77993,0.81049,0.53014,1.0785,0.64184,1.18615,0.000231782,0.000231782,0.000231782
115,272.047,0.47208,0.32087,0.84641,0.73736,0.77321,0.82453,0.54722,1.07442,0.58821,1.21886,0.000229178,0.000229178,0.000229178
116,274.25,0.48077,0.3255,0.84248,0.82148,0.75048,0.81724,0.54482,1.07912,0.59702,1.22617,0.000226575,0.000226575,0.000226575
117,276.429,0.4943,0.32133,0.83731,0.8464,0.76235,0.83703,0.56811,1.09011,0.60489,1.22385,0.000223971,0.000223971,0.000223971
118,278.614,0.48761,0.36526,0.85312,0.90133,0.76961,0.8458,0.57003,1.06184,0.59574,1.2017,0.000221367,0.000221367,0.000221367
119,281.633,0.46313,0.33414,0.85715,0.87988,0.75918,0.83686,0.56765,1.03839,0.59211,1.1969,0.000218763,0.000218763,0.000218763
120,283.788,0.46227,0.32774,0.86142,0.82863,0.7688,0.83816,0.57972,1.03098,0.5948,1.19032,0.00021616,0.00021616,0.00021616
121,286.691,0.51162,0.34133,0.86175,0.73036,0.79521,0.83975,0.58525,1.02569,0.59953,1.19085,0.000213556,0.000213556,0.000213556
122,289.555,0.50902,0.3372,0.86335,0.88567,0.72571,0.83887,0.58234,1.05696,0.58225,1.18741,0.000210952,0.000210952,0.000210952
123,291.72,0.45828,0.31957,0.84598,0.7338,0.79863,0.84163,0.57531,1.05886,0.55657,1.19141,0.000208349,0.000208349,0.000208349
124,293.894,0.46679,0.32773,0.85122,0.82323,0.77465,0.82161,0.55262,1.03296,0.55781,1.19124,0.000205745,0.000205745,0.000205745
125,296.245,0.46205,0.32689,0.84896,0.8505,0.7485,0.81591,0.55453,1.00544,0.57002,1.18084,0.000203141,0.000203141,0.000203141
126,298.418,0.4492,0.31064,0.871,0.88246,0.77042,0.84074,0.55494,1.03999,0.57931,1.17845,0.000200537,0.000200537,0.000200537
127,300.577,0.49247,0.34389,0.84309,0.85729,0.74742,0.821,0.55592,1.02491,0.59418,1.18375,0.000197934,0.000197934,0.000197934
128,302.758,0.42802,0.30816,0.83123,0.87844,0.74507,0.82135,0.55678,1.00563,0.58806,1.17481,0.00019533,0.00019533,0.00019533
129,304.943,0.44208,0.31037,0.83574,0.86204,0.74529,0.82573,0.55566,1.00799,0.59421,1.16624,0.000192726,0.000192726,0.000192726
130,307.12,0.42162,0.30613,0.85612,0.84494,0.7543,0.83274,0.56048,1.02395,0.59499,1.16922,0.000190123,0.000190123,0.000190123
131,309.288,0.45183,0.32268,0.84944,0.80642,0.76101,0.82994,0.5539,1.02708,0.58883,1.1818,0.000187519,0.000187519,0.000187519
132,311.648,0.42937,0.31235,0.85296,0.83473,0.76022,0.82457,0.55095,1.03033,0.58592,1.1779,0.000184915,0.000184915,0.000184915
133,313.822,0.44197,0.31279,0.83886,0.83534,0.75203,0.83074,0.57502,1.02532,0.59714,1.18062,0.000182312,0.000182312,0.000182312
134,315.982,0.445,0.30787,0.84716,0.74742,0.76629,0.82565,0.5621,1.01163,0.59554,1.18617,0.000179708,0.000179708,0.000179708
135,318.193,0.43909,0.32707,0.86428,0.85082,0.70197,0.80522,0.55897,1.01235,0.5688,1.20031,0.000177104,0.000177104,0.000177104
136,320.362,0.45315,0.33455,0.85725,0.86822,0.73434,0.8281,0.56225,1.00597,0.58864,1.19799,0.0001745,0.0001745,0.0001745
137,322.536,0.44913,0.29262,0.86296,0.84989,0.74571,0.81177,0.54868,0.99201,0.59638,1.18915,0.000171897,0.000171897,0.000171897
138,324.885,0.43484,0.3186,0.83345,0.85878,0.69713,0.76285,0.51439,0.99544,0.60098,1.17684,0.000169293,0.000169293,0.000169293
139,327.075,0.41166,0.27616,0.82432,0.88004,0.72647,0.7914,0.51131,1.03085,0.61579,1.19568,0.000166689,0.000166689,0.000166689
140,329.275,0.46677,0.30175,0.86342,0.89591,0.72987,0.81652,0.54026,1.02322,0.60941,1.18937,0.000164086,0.000164086,0.000164086
141,331.475,0.43302,0.30433,0.83022,0.88842,0.73345,0.82753,0.55435,0.99742,0.58925,1.17447,0.000161482,0.000161482,0.000161482
